redemption_id,customer_id,ts_epoch,timestamp,promo_redemptions_on_device,promo_redemptions_on_ip,accounts_on_device_7d,signup_to_redeem_seconds,email_pattern_similarity,component_account_count,payout_destination_reuse,abuse_label,split
RD_005467,CUST_003285,1773974547.7105126,2026-03-20T02:42:27.710513+00:00,0,0,1,13206.3,0.07500933321429666,1,0,0,train
RD_005089,CUST_003707,1773975215.3535402,2026-03-20T02:53:35.353540+00:00,0,0,1,3407.2,0.23694358866086462,1,0,0,train
RD_005420,CUST_002807,1773988473.2448592,2026-03-20T06:34:33.244859+00:00,0,0,1,58803.1,0.2868603013425283,1,0,0,train
RD_004094,CUST_001845,1773990808.0203295,2026-03-20T07:13:28.020329+00:00,0,0,1,1546.1,0.23846767893310447,16,0,0,train
RD_005480,CUST_004252,1773992777.2365222,2026-03-20T07:46:17.236522+00:00,0,0,1,1596.6,0.007988394421197424,1,0,0,train
RD_002215,CUST_004281,1773997034.6728747,2026-03-20T08:57:14.672875+00:00,0,0,1,208.1,0.14327276976445597,1,0,0,train
RD_005187,CUST_001066,1774000889.504468,2026-03-20T10:01:29.504468+00:00,0,0,1,2115.6,0.2434810473397595,1,0,0,train
RD_004975,CUST_000602,1774013522.8393097,2026-03-20T13:32:02.839310+00:00,0,0,1,3574.1,0.16449881225478505,1,0,0,train
RD_004383,CUST_002932,1774021029.7901735,2026-03-20T15:37:09.790174+00:00,0,0,1,25613.0,0.09741531723451445,1,0,0,train
RD_000148,CUST_002784,1774030299.3472557,2026-03-20T18:11:39.347256+00:00,0,2,1,4501.5,0.023651491340383544,10,0,0,train
RD_001082,CUST_001208,1774031541.140304,2026-03-20T18:32:21.140304+00:00,0,0,1,1555.4,0.24573505391046221,1,0,0,train
RD_001048,CUST_002557,1774032908.7011092,2026-03-20T18:55:08.701109+00:00,0,0,1,875.0,0.2043987676982286,1,0,0,train
RD_004396,CUST_002839,1774036466.3644323,2026-03-20T19:54:26.364432+00:00,0,0,1,1210.4,0.055807352692954594,1,0,0,train
RD_003272,CUST_000483,1774040207.436932,2026-03-20T20:56:47.436932+00:00,0,0,1,275.9,0.10409639609194708,1,0,0,train
RD_005263,CUST_000607,1774044097.944008,2026-03-20T22:01:37.944008+00:00,0,0,1,18932.7,0.4830000897490007,1,0,0,train
RD_004861,CUST_000721,1774049331.3240983,2026-03-20T23:28:51.324098+00:00,0,1,1,8102.8,0.1262023293764708,30,0,0,train
RD_001482,CUST_003260,1774050070.7421446,2026-03-20T23:41:10.742145+00:00,0,0,2,540.4,0.3155359199840927,4,0,0,train
RD_002295,CUST_001693,1774050412.862795,2026-03-20T23:46:52.862795+00:00,0,0,1,9895.4,0.25150627431303646,1,0,0,train
RD_000623,CUST_000483,1774053518.4047875,2026-03-21T00:38:38.404788+00:00,0,0,1,3908.0,0.6327962090097463,1,0,0,train
RD_000600,CUST_003537,1774055197.4849927,2026-03-21T01:06:37.484993+00:00,0,0,1,1403.0,0.3200973012093315,1,0,0,train
RD_002200,CUST_002150,1774059755.6608732,2026-03-21T02:22:35.660873+00:00,0,0,1,1594.1,0.3669762520550648,1,0,0,train
RD_AB_00014_00,CUST_PA00014_00,1774065440.509015,2026-03-21T03:57:20.509015+00:00,0,0,1,26.1,0.887935661050975,3,0,1,train
RD_AB_00014_01,CUST_PA00014_01,1774066465.5871584,2026-03-21T04:00:48.380811+00:00,0,1,2,23.5,0.4450987021984552,3,1,1,train
RD_AB_00014_02,CUST_PA00014_02,1774070546.2113457,2026-03-21T04:14:54.611929+00:00,2,2,3,139.1,0.8870696724114733,3,1,1,train
RD_002983,CUST_001358,1774072208.1945496,2026-03-21T05:50:08.194550+00:00,0,0,1,12277.6,0.1372983140640425,1,0,0,train
RD_004781,CUST_003296,1774073213.5052848,2026-03-21T06:06:53.505285+00:00,0,2,1,93.2,0.10167080079575229,26,0,0,train
RD_000816,CUST_004396,1774085103.2427158,2026-03-21T09:25:03.242716+00:00,0,0,1,3130.4,0.2574345172615464,1,0,0,train
RD_002694,CUST_000399,1774091849.9993064,2026-03-21T11:17:29.999306+00:00,0,0,1,10791.6,0.34237489092091894,1,0,0,train
RD_003576,CUST_000397,1774096364.4519553,2026-03-21T12:32:44.451955+00:00,0,0,1,6878.3,0.5471878674931047,1,0,0,train
RD_003466,CUST_003195,1774102693.25471,2026-03-21T14:18:13.254710+00:00,0,0,1,7385.8,0.19803986506218266,1,0,0,train
RD_004154,CUST_004405,1774107874.1586845,2026-03-21T15:44:34.158684+00:00,0,0,1,450.0,0.18261092243365934,1,0,0,train
RD_002710,CUST_000125,1774108395.08966,2026-03-21T15:53:15.089660+00:00,0,0,1,3536.6,0.42133175400627915,1,0,0,train
RD_003069,CUST_002910,1774110145.9396453,2026-03-21T16:22:25.939645+00:00,0,0,1,1963.4,0.09891005189116159,12,0,0,train
RD_000830,CUST_000399,1774122760.861532,2026-03-21T19:52:40.861532+00:00,0,0,1,227.9,0.0367299263086943,1,0,0,train
RD_002036,CUST_004490,1774122914.3251112,2026-03-21T19:55:14.325111+00:00,0,0,1,39.5,0.16693272063851428,1,0,0,train
RD_001688,CUST_003134,1774127776.3174834,2026-03-21T21:16:16.317483+00:00,0,0,2,20303.9,0.14963793609162937,3,0,0,train
RD_004741,CUST_001610,1774127792.531823,2026-03-21T21:16:32.531823+00:00,0,0,1,14132.5,0.14423418250285874,1,0,0,train
RD_004377,CUST_003589,1774131307.3564909,2026-03-21T22:15:07.356491+00:00,0,0,1,942.5,0.23471704604087879,1,0,0,train
RD_002788,CUST_001728,1774131381.92181,2026-03-21T22:16:21.921810+00:00,0,0,1,886.8,0.1726708989844451,1,0,0,train
RD_004956,CUST_000422,1774131606.1098433,2026-03-21T22:20:06.109843+00:00,0,2,1,10506.6,0.26710805861707637,17,0,0,train
RD_003764,CUST_001310,1774131729.6147172,2026-03-21T22:22:09.614717+00:00,0,0,1,22701.7,0.35111907346899074,4,0,0,train
RD_004714,CUST_003121,1774139196.6500323,2026-03-22T00:26:36.650032+00:00,0,0,1,109.8,0.20727672090959529,1,0,0,train
RD_000379,CUST_001725,1774145663.1924155,2026-03-22T02:14:23.192415+00:00,0,0,1,6691.6,0.1389940990531984,1,0,0,train
RD_005257,CUST_000790,1774158062.2832866,2026-03-22T05:41:02.283287+00:00,0,0,1,186.8,0.2852967055453572,1,0,0,train
RD_004705,CUST_003011,1774159841.298106,2026-03-22T06:10:41.298106+00:00,0,0,1,232.7,0.04760830870456193,1,0,0,train
RD_002026,CUST_001667,1774171324.3856819,2026-03-22T09:22:04.385682+00:00,0,0,1,3656.4,0.37885420609908027,1,0,0,train
RD_005032,CUST_002113,1774173541.4893892,2026-03-22T09:59:01.489389+00:00,0,0,1,436.1,0.020020551282186272,1,0,0,train
RD_002121,CUST_001728,1774175664.5828245,2026-03-22T10:34:24.582824+00:00,0,0,1,3175.0,0.03719869749505031,1,0,0,train
RD_001951,CUST_001057,1774178014.8269544,2026-03-22T11:13:34.826954+00:00,1,0,1,26265.0,0.3366471717041207,3,0,0,train
RD_002542,CUST_003799,1774181503.1093833,2026-03-22T12:11:43.109383+00:00,0,0,1,548.4,0.2968201980545039,1,0,0,train
RD_001584,CUST_000991,1774186934.8380315,2026-03-22T13:42:14.838032+00:00,0,0,1,468.4,0.167772403925569,1,0,0,train
RD_002574,CUST_001931,1774202489.3915067,2026-03-22T18:01:29.391507+00:00,0,0,1,8217.8,0.1237167386854755,1,0,0,train
RD_002857,CUST_003541,1774202958.047275,2026-03-22T18:09:18.047275+00:00,0,0,1,4550.2,0.09556029585931033,1,0,0,train
RD_004759,CUST_001068,1774204357.7463622,2026-03-22T18:32:37.746362+00:00,0,0,1,2249.4,0.028551877894501858,29,0,0,train
RD_003262,CUST_001397,1774205165.6319444,2026-03-22T18:46:05.631944+00:00,1,0,2,1462.7,0.11283739979177004,3,0,0,train
RD_000866,CUST_001243,1774205226.6649046,2026-03-22T18:47:06.664905+00:00,0,2,1,1084.2,0.2357591833687359,35,0,0,train
RD_AB_00060_00,CUST_PA00060_00,1774214370.6458397,2026-03-22T21:19:30.645840+00:00,0,0,1,17.8,0.8576322726409771,7,0,1,train
RD_AB_00060_04,CUST_PA00060_04,1774214682.041853,2026-03-22T23:45:33.091425+00:00,4,4,5,29.7,0.9326301117540297,7,1,1,train
RD_005304,CUST_004453,1774215440.9344046,2026-03-22T21:37:20.934405+00:00,0,0,1,72330.2,0.10397098696662606,1,0,0,train
RD_AB_00060_02,CUST_PA00060_02,1774217206.515257,2026-03-22T22:58:59.516963+00:00,0,2,3,46.3,0.9595941958756903,7,1,1,train
RD_AB_00060_01,CUST_PA00060_01,1774217297.9071853,2026-03-22T21:41:40.501678+00:00,1,1,2,84.0,0.7810019326143672,7,1,1,train
RD_001825,CUST_004502,1774218495.7177556,2026-03-22T22:28:15.717756+00:00,0,0,1,1982.3,0.4624872425458156,1,0,0,train
RD_004378,CUST_000621,1774218642.5930624,2026-03-22T22:30:42.593062+00:00,0,0,1,344.4,0.12611672819021283,1,0,0,train
RD_003646,CUST_002989,1774220638.2340107,2026-03-22T23:03:58.234011+00:00,0,0,1,2104.1,0.38113539220605913,1,0,0,train
RD_AB_00060_03,CUST_PA00060_03,1774221127.4028332,2026-03-22T21:46:04.864299+00:00,3,3,1,37.5,0.7034535727406317,7,1,1,train
RD_AB_00060_06,CUST_PA00060_06,1774221316.2198749,2026-03-23T04:26:15.037829+00:00,6,6,7,90.4,0.8171146525197727,7,1,1,train
RD_003651,CUST_004448,1774221770.9528222,2026-03-22T23:22:50.952822+00:00,0,0,1,4430.2,0.15967652138685795,1,0,0,train
RD_004291,CUST_001358,1774225112.5319588,2026-03-23T00:18:32.531959+00:00,0,0,1,161.3,0.41463902224130134,1,0,0,train
RD_AB_00019_00,CUST_PA00019_00,1774228973.9077826,2026-03-23T01:22:53.907783+00:00,0,0,1,18.5,0.6517590835457384,4,0,1,train
RD_AB_00019_02,CUST_PA00019_02,1774229780.178219,2026-03-23T02:34:05.611905+00:00,0,2,3,83.7,0.6013217909780106,4,1,1,train
RD_AB_00060_05,CUST_PA00060_05,1774230087.0211966,2026-03-22T23:51:30.139294+00:00,5,5,6,6.3,0.8759245072384244,7,1,1,train
RD_AB_00019_01,CUST_PA00019_01,1774231949.3870866,2026-03-23T02:17:50.473703+00:00,1,1,1,8.1,0.7433400658610707,4,1,1,train
RD_004972,CUST_001120,1774232349.7585163,2026-03-23T02:19:09.758516+00:00,1,0,2,7202.6,0.008942073972471135,2,0,0,train
RD_001524,CUST_001068,1774233248.6158626,2026-03-23T02:34:08.615863+00:00,0,0,1,126.5,0.1770978395875459,12,0,0,train
RD_AB_00019_03,CUST_PA00019_03,1774242185.810315,2026-03-23T01:46:20.612195+00:00,3,3,4,5.6,0.8797790214219169,4,1,1,train
RD_005049,CUST_000740,1774250287.4214056,2026-03-23T07:18:07.421406+00:00,0,0,1,1176.7,0.02999778255025692,1,0,0,train
RD_005075,CUST_003183,1774253955.7965739,2026-03-23T08:19:15.796574+00:00,0,0,1,21555.6,0.4643315463990508,1,0,0,train
RD_002252,CUST_001496,1774254834.0830414,2026-03-23T08:33:54.083041+00:00,1,0,2,18877.5,0.29044035603782786,4,0,0,train
RD_003187,CUST_003353,1774255792.5730026,2026-03-23T08:49:52.573003+00:00,0,0,1,137.4,0.07998128816627911,1,0,0,train
RD_003699,CUST_001497,1774255873.583198,2026-03-23T08:51:13.583198+00:00,0,0,1,792.1,0.32514455652375707,1,0,0,train
RD_004379,CUST_000740,1774265396.8968751,2026-03-23T11:29:56.896875+00:00,0,0,1,17590.8,0.15429503125757085,1,0,0,train
RD_001130,CUST_003058,1774268491.1483548,2026-03-23T12:21:31.148355+00:00,0,0,1,2338.9,0.3624557013166778,1,0,0,train
RD_004835,CUST_004325,1774273927.7657828,2026-03-23T13:52:07.765783+00:00,0,0,1,185.3,0.06346920098128973,1,0,0,train
RD_000868,CUST_001893,1774274533.8906615,2026-03-23T14:02:13.890661+00:00,0,0,1,2960.9,0.24333536440482587,1,0,0,train
RD_000961,CUST_004396,1774288293.1419456,2026-03-23T17:51:33.141946+00:00,0,0,1,1081.9,0.020420123368011044,1,0,0,train
RD_002480,CUST_000082,1774292904.8312268,2026-03-23T19:08:24.831227+00:00,0,0,1,557.0,0.20370060030355125,1,0,0,train
RD_002153,CUST_003880,1774302269.4029832,2026-03-23T21:44:29.402983+00:00,0,0,1,61627.7,0.408384943100536,1,0,0,train
RD_001727,CUST_002390,1774312735.0734758,2026-03-24T00:38:55.073476+00:00,0,0,1,676.0,0.21397901164414823,1,0,0,train
RD_003047,CUST_000217,1774342244.9197254,2026-03-24T08:50:44.919725+00:00,0,0,1,103.2,0.30045823917518794,1,0,0,train
RD_005253,CUST_003580,1774342734.2499204,2026-03-24T08:58:54.249920+00:00,0,0,1,5839.6,0.07355226412174523,1,0,0,train
RD_002088,CUST_003577,1774350989.3646493,2026-03-24T11:16:29.364649+00:00,0,0,1,3213.3,0.09721347409944932,1,0,0,train
RD_003565,CUST_000213,1774352712.2522209,2026-03-24T11:45:12.252221+00:00,0,0,2,2231.7,0.15502164434170293,4,0,0,train
RD_001767,CUST_002185,1774360102.8947682,2026-03-24T13:48:22.894768+00:00,0,0,1,802.2,0.21869088392791275,1,0,0,train
RD_000977,CUST_003684,1774366676.5710704,2026-03-24T15:37:56.571070+00:00,0,0,1,3684.5,0.06962756793108078,1,0,0,train
RD_003205,CUST_001100,1774372872.9951453,2026-03-24T17:21:12.995145+00:00,0,0,1,316.2,0.300895985161681,1,0,0,train
RD_003214,CUST_001786,1774388257.2962463,2026-03-24T21:37:37.296246+00:00,0,0,1,237.3,0.0783866478024072,1,0,0,train
RD_001216,CUST_004040,1774398467.5919354,2026-03-25T00:27:47.591935+00:00,0,0,1,8632.5,0.12630105462453786,1,0,0,train
RD_003188,CUST_000153,1774398803.7526,2026-03-25T00:33:23.752600+00:00,0,0,1,1003.6,0.28868124766341646,1,0,0,train
RD_001855,CUST_001068,1774401621.8655996,2026-03-25T01:20:21.865600+00:00,0,1,1,899.2,0.6601074341529314,34,0,0,train
RD_001218,CUST_001375,1774402351.9439077,2026-03-25T01:32:31.943908+00:00,0,0,1,1194.1,0.13050908397433292,1,0,0,train
RD_000514,CUST_002698,1774413990.6966593,2026-03-25T04:46:30.696659+00:00,0,0,1,3932.0,0.19277856045667172,1,0,0,train
RD_000024,CUST_001255,1774420932.3709877,2026-03-25T06:42:12.370988+00:00,0,0,1,1071.6,0.2063179787193704,1,0,0,train
RD_002960,CUST_002788,1774421293.397201,2026-03-25T06:48:13.397201+00:00,0,0,1,361.4,0.22666972694563575,1,0,0,train
RD_003668,CUST_000399,1774433582.2248282,2026-03-25T10:13:02.224828+00:00,0,0,1,1363.0,0.38945971324657747,1,0,0,train
RD_004216,CUST_004473,1774434972.2086425,2026-03-25T10:36:12.208642+00:00,0,0,1,208.6,0.23301693397859424,1,0,0,train
RD_002151,CUST_000081,1774436785.49017,2026-03-25T11:06:25.490170+00:00,0,0,1,1804.4,0.10136320404415006,1,0,0,train
RD_000440,CUST_003339,1774442009.7833378,2026-03-25T12:33:29.783338+00:00,0,0,1,6524.5,0.1837780913293379,1,0,0,train
RD_005398,CUST_004316,1774444541.5007193,2026-03-25T13:15:41.500719+00:00,0,0,1,193.2,0.007284999482488095,1,0,0,train
RD_004469,CUST_000113,1774447211.4224262,2026-03-25T14:00:11.422426+00:00,0,0,1,976.3,0.18870031644484828,1,0,0,train
RD_003061,CUST_002938,1774452699.0213513,2026-03-25T15:31:39.021351+00:00,0,0,1,5504.9,0.25867213150066704,1,0,0,train
RD_000050,CUST_004281,1774453845.1120088,2026-03-25T15:50:45.112009+00:00,0,0,1,29838.7,0.2334655550282229,1,0,0,train
RD_000663,CUST_003782,1774454587.7555833,2026-03-25T16:03:07.755583+00:00,0,0,1,3991.6,0.0685116909403652,1,0,0,train
RD_003310,CUST_003296,1774456795.0419347,2026-03-25T16:39:55.041935+00:00,0,2,1,51.3,0.06241191853688866,9,0,0,train
RD_005414,CUST_002610,1774457670.6164682,2026-03-25T16:54:30.616468+00:00,0,0,1,12680.7,0.1783626635651983,1,0,0,train
RD_002920,CUST_002930,1774461632.8415856,2026-03-25T18:00:32.841586+00:00,0,0,1,2719.2,0.2546856703557885,1,0,0,train
RD_002969,CUST_001066,1774462738.5271466,2026-03-25T18:18:58.527147+00:00,0,0,1,3181.4,0.08607304156810681,1,0,0,train
RD_004144,CUST_000290,1774463180.5402973,2026-03-25T18:26:20.540297+00:00,0,0,1,1027.8,0.05211518301639352,1,0,0,train
RD_001970,CUST_000294,1774493530.2939012,2026-03-26T02:52:10.293901+00:00,0,0,1,2603.5,0.35903933736026233,1,0,0,train
RD_003127,CUST_002545,1774494135.8807724,2026-03-26T03:02:15.880772+00:00,0,0,1,332.7,0.05273937773827943,1,0,0,train
RD_002871,CUST_001931,1774496176.3183322,2026-03-26T03:36:16.318332+00:00,0,0,1,5099.0,0.19911131849159214,1,0,0,train
RD_001830,CUST_003894,1774496355.9405184,2026-03-26T03:39:15.940518+00:00,0,0,1,28338.1,0.21089362525351973,1,0,0,train
RD_000323,CUST_000435,1774499102.5567544,2026-03-26T04:25:02.556754+00:00,0,0,1,8334.8,0.33629974147462943,1,0,0,train
RD_001667,CUST_000067,1774502512.3749175,2026-03-26T05:21:52.374918+00:00,0,0,1,872.9,0.11392109521587508,1,0,0,train
RD_004672,CUST_000994,1774503061.803546,2026-03-26T05:31:01.803546+00:00,0,0,1,7053.3,0.47694012146736736,1,0,0,train
RD_004095,CUST_000602,1774508246.0552402,2026-03-26T06:57:26.055240+00:00,0,0,1,19399.5,0.13668774219230911,1,0,0,train
RD_004356,CUST_002932,1774524116.4064417,2026-03-26T11:21:56.406442+00:00,0,0,1,16310.5,0.47468047449623235,1,0,0,train
RD_000991,CUST_003322,1774524954.352832,2026-03-26T11:35:54.352832+00:00,0,0,2,1935.0,0.1134591779205417,4,0,0,train
RD_004960,CUST_003493,1774525342.0429344,2026-03-26T11:42:22.042934+00:00,0,0,1,6254.0,0.05122173139952768,1,0,0,train
RD_005006,CUST_000473,1774530358.4494605,2026-03-26T13:05:58.449461+00:00,0,0,1,871.7,0.4378080949973962,1,0,0,train
RD_004922,CUST_000903,1774531425.9469776,2026-03-26T13:23:45.946978+00:00,0,0,1,4621.8,0.2730175048124332,1,0,0,train
RD_004490,CUST_003695,1774532920.0012374,2026-03-26T13:48:40.001237+00:00,0,0,1,2707.9,0.3381672690609961,1,0,0,train
RD_003438,CUST_003028,1774534692.8209002,2026-03-26T14:18:12.820900+00:00,0,0,2,154.4,0.13211370932407757,3,0,0,train
RD_003981,CUST_001821,1774538781.771957,2026-03-26T15:26:21.771957+00:00,0,0,1,324.0,0.11268503612884964,1,0,0,train
RD_001836,CUST_001852,1774540810.7301817,2026-03-26T16:00:10.730182+00:00,0,0,1,6022.7,0.1242796132487332,1,0,0,train
RD_004064,CUST_000473,1774541160.983952,2026-03-26T16:06:00.983952+00:00,0,0,1,4113.7,0.1757316948361258,1,0,0,train
RD_000914,CUST_000527,1774542259.1493533,2026-03-26T16:24:19.149353+00:00,0,0,1,3778.8,0.5506919254112093,1,0,0,train
RD_002234,CUST_000025,1774542697.8456247,2026-03-26T16:31:37.845625+00:00,0,0,1,12735.7,0.2621337076519923,1,0,0,train
RD_004603,CUST_002370,1774547288.9950194,2026-03-26T17:48:08.995019+00:00,0,0,1,148.5,0.06312211781163947,3,0,0,train
RD_003698,CUST_002317,1774551512.3730621,2026-03-26T18:58:32.373062+00:00,0,0,1,2425.9,0.5135623512274429,1,0,0,train
RD_001287,CUST_003664,1774561032.2450519,2026-03-26T21:37:12.245052+00:00,0,0,1,2053.1,0.0790379070790719,1,0,0,train
RD_004065,CUST_000440,1774561092.7647383,2026-03-26T21:38:12.764738+00:00,0,0,1,1873.5,0.07913349217538747,1,0,0,train
RD_002387,CUST_000345,1774565110.0828803,2026-03-26T22:45:10.082880+00:00,0,0,1,255.2,0.16995261175192755,1,0,0,train
RD_001942,CUST_002206,1774568945.7819967,2026-03-26T23:49:05.781997+00:00,0,0,1,293.7,0.011093044782158227,1,0,0,train
RD_003803,CUST_000435,1774570390.1391432,2026-03-27T00:13:10.139143+00:00,0,0,1,38032.2,0.3215583169584353,1,0,0,train
RD_004350,CUST_004533,1774573234.9122863,2026-03-27T01:00:34.912286+00:00,0,0,1,726.6,0.3808201630328195,1,0,0,train
RD_005349,CUST_000903,1774575989.4225247,2026-03-27T01:46:29.422525+00:00,0,0,1,1018.0,0.07496927701286145,1,0,0,train
RD_001139,CUST_004169,1774579240.579236,2026-03-27T02:40:40.579236+00:00,0,0,1,1751.5,0.14157519790526304,1,0,0,train
RD_004286,CUST_002273,1774583730.5118139,2026-03-27T03:55:30.511814+00:00,0,0,1,143.8,0.1293304493519238,15,0,0,train
RD_004473,CUST_003080,1774587270.0728679,2026-03-27T04:54:30.072868+00:00,0,0,1,966.4,0.023283088397411854,1,0,0,train
RD_005128,CUST_002479,1774589855.54678,2026-03-27T05:37:35.546780+00:00,0,2,1,8115.6,0.025742529498611777,29,0,0,train
RD_004545,CUST_001152,1774596511.6713536,2026-03-27T07:28:31.671354+00:00,0,0,1,223.6,0.5854105994292013,1,0,0,train
RD_004153,CUST_003050,1774598510.1327834,2026-03-27T08:01:50.132783+00:00,0,0,1,242096.1,0.5510125039857955,1,0,0,train
RD_000769,CUST_000076,1774598864.188514,2026-03-27T08:07:44.188514+00:00,0,0,1,2931.2,0.24428931708857515,1,0,0,train
RD_000363,CUST_003182,1774605023.9070468,2026-03-27T09:50:23.907047+00:00,0,0,1,14416.3,0.12440842484743603,1,0,0,train
RD_000905,CUST_000750,1774605233.489434,2026-03-27T09:53:53.489434+00:00,0,0,1,34.7,0.24198848222138128,1,0,0,train
RD_000283,CUST_000250,1774610310.9487035,2026-03-27T11:18:30.948704+00:00,0,0,1,1637.6,0.16315059112573072,23,0,0,train
RD_001548,CUST_003102,1774610953.1652958,2026-03-27T11:29:13.165296+00:00,0,0,1,1331.8,0.031090761709373787,1,0,0,train
RD_003384,CUST_004157,1774611230.2610996,2026-03-27T11:33:50.261100+00:00,0,0,1,994.0,0.1604232162237089,1,0,0,train
RD_000193,CUST_000892,1774613926.1556127,2026-03-27T12:18:46.155613+00:00,0,0,1,3994.0,0.2551043504365957,1,0,0,train
RD_000129,CUST_001566,1774616059.7817953,2026-03-27T12:54:19.781795+00:00,0,0,1,6803.3,0.2536476556314796,37,0,0,train
RD_000682,CUST_001545,1774619806.8856118,2026-03-27T13:56:46.885612+00:00,0,0,1,22559.9,0.3086182911648488,1,0,0,train
RD_004522,CUST_002545,1774621975.186729,2026-03-27T14:32:55.186729+00:00,0,0,1,573.3,0.3083541698118175,1,0,0,train
RD_000846,CUST_000300,1774636694.7438958,2026-03-27T18:38:14.743896+00:00,0,0,1,7279.9,0.35620786585317893,1,0,0,train
RD_000867,CUST_002848,1774636706.159457,2026-03-27T18:38:26.159457+00:00,0,0,1,2866.8,0.043599979421742346,1,0,0,train
RD_002356,CUST_002905,1774639447.3526988,2026-03-27T19:24:07.352699+00:00,0,0,1,2370.0,0.32115826798076524,1,0,0,train
RD_004744,CUST_002939,1774641153.0329309,2026-03-27T19:52:33.032931+00:00,1,0,3,503.7,0.4899442014000841,2,0,0,train
RD_002409,CUST_002273,1774644375.0217452,2026-03-27T20:46:15.021745+00:00,0,0,1,2164.7,0.23102727818362567,24,0,0,train
RD_005350,CUST_004484,1774647625.2437952,2026-03-27T21:40:25.243795+00:00,0,0,1,1133.8,0.08135510329817228,1,0,0,train
RD_000998,CUST_004506,1774648139.3766801,2026-03-27T21:48:59.376680+00:00,0,1,1,3392.3,0.29810260140789097,36,0,0,train
RD_004663,CUST_001255,1774650641.7893224,2026-03-27T22:30:41.789322+00:00,0,0,1,416.6,0.2695457241207199,1,0,0,train
RD_000580,CUST_002414,1774657477.1238499,2026-03-28T00:24:37.123850+00:00,1,0,2,3157.4,0.28741404388981523,4,0,0,train
RD_002818,CUST_003707,1774660921.522905,2026-03-28T01:22:01.522905+00:00,0,0,1,3755.2,0.09365615212713768,1,0,0,train
RD_003549,CUST_004338,1774661894.7220922,2026-03-28T01:38:14.722092+00:00,0,0,1,149388.9,0.03372062214064995,1,0,0,train
RD_004288,CUST_004121,1774665493.6184967,2026-03-28T02:38:13.618497+00:00,0,0,1,102491.5,0.4473608481558808,1,0,0,train
RD_001889,CUST_002714,1774668215.2543223,2026-03-28T03:23:35.254322+00:00,0,0,1,3127.9,0.3963128620797439,1,0,0,train
RD_001585,CUST_001212,1774669198.2085354,2026-03-28T03:39:58.208535+00:00,0,0,1,219276.9,0.21286102541159974,1,0,0,train
RD_004607,CUST_002439,1774669989.6936092,2026-03-28T03:53:09.693609+00:00,0,0,1,509.0,0.13481139804391304,9,0,0,train
RD_003077,CUST_001777,1774671842.5451674,2026-03-28T04:24:02.545167+00:00,0,0,1,521.9,0.19065528592928518,1,0,0,train
RD_002259,CUST_000648,1774672719.239119,2026-03-28T04:38:39.239119+00:00,0,0,1,168.6,0.30125126227563437,1,0,0,train
RD_003413,CUST_001554,1774673405.194147,2026-03-28T04:50:05.194147+00:00,1,0,2,850.6,0.031296948622463516,4,0,0,train
RD_001593,CUST_002001,1774673914.9671085,2026-03-28T04:58:34.967108+00:00,0,0,1,2121.0,0.5673960811471381,1,0,0,train
